Month,Business_Line_name,Cost_Center,Cost_Center_Name,Project_Name,Intercompany_Name,FS_Category,Account_Grouping,Account_Name,Analytical_Code_D,Currency,SumOfCurrentMonth,SumOfBudget
24-Oct,Corporate & Hold Co - BL,8519,Digital Architecture,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,56.77737882,62.4551167
24-Oct,Corporate & Hold Co - BL,8522,BD Digital Factory,Project 310,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1008 - Implementation - Professional Services,SAR,146697.9979,146697.9979
24-Oct,Corporate & Hold Co - BL,8523,PM Digital Factory,Project 282,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1011 - Licenses & Subscriptions,SAR,27289.04847,27289.04847
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,1917.099641,2108.809605
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,179548.4381,1615935.943
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,6239.798025,56158.18223
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,2412.721903,2653.994093
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,180260.5206,180260.5206
24-Oct,Corporate & Hold Co - BL,8525,P&C Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,41597.44165,45757.18582
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Digitalization expenses,Other Overheads - Consultancy,Digitalization expenses,63801/1005 - Enhancement - Professional Services,SAR,174627.4686,1571647.217
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Digitalization expenses,Other Overheads - Consultancy,Digitalization expenses,63801/1008 - Implementation - Professional Services,SAR,45405.56553,49946.12208
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1008 - Implementation - Professional Services,SAR,239235.9816,263159.5798
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,7937.279174,7937.279174
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,22270.92011,200438.281
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,8908.613106,9799.474417
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,7423.640036,7423.640036
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,89081.25224,89081.25224
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 281,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1011 - Licenses & Subscriptions,SAR,19296772.89,19296772.89
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 281,Solar Power 1,Projects in progress,Current assets,Digitalization cost,12361/1008 - Implementation - Professional Services,SAR,10174.48384,91570.35458
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 281,Solar Power 1,Projects in progress,Current assets,Digitalization cost,12361/1011 - Licenses & Subscriptions,SAR,109739.6768,120713.6445
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 380,Intercompany 182,Digitalization expenses,Other Overheads - Consultancy,Digitalization expenses,63801/1013 - SW Maintenance - Professional Services,SAR,59060.81029,531547.2926
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 381,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1011 - Licenses & Subscriptions,SAR,107314.5637,118046.0201
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 385,Intercompany 182,Digitalization expenses,Other Overheads - Consultancy,Digitalization expenses,63801/1011 - Licenses & Subscriptions,SAR,990518.3914,990518.3914
24-Oct,Corporate & Hold Co - BL,8526,Enabling Function Digital Factory,Project 365,Intercompany 182,Projects in progress,Current assets,Digitalization cost,12361/1011 - Licenses & Subscriptions,SAR,7351885.099,66166965.89
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Bank charges and fees,67204/0000 - Other,SAR,12184.27379,87172.33842
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Bank charges and fees,67204/1002 - Bank Charges,SAR,46172.74147,50663.92639
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Commitments / administration fees,67201/0000 - Other,SAR,3925504.778,30829188.92
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Commitments / administration fees,67201/1021 - Commitment fee – USD loan,SAR,883434.2594,1443856.213
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Unwinding of Discount - Financial Liabilities,67208/1003 - Unwinding of Discount on Loan - WEHC,SAR,6917905.583,7609696.142
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Upfront fees,67202/1006 - Upfront Fees LTL  (NC) - SBC,SAR,32820915.62,32820915.62
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Upfront fees,67202/1007 - Upfront Fees LTL  (NC) - Mizuho,SAR,210390.4713,231429.5184
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Upfront fees,67202/1016 - Upfront Fee LTL  (NC) - SMBC,SAR,154286.3456,1388577.11
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Upfront fees,67202/1019 - Upfront Fees LTL  (NC) - ADCB,SAR,45444.3447,45444.3447
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Commitments / administration fees,Other Overheads - Finance costs,Upfront fees,67202/1020 - Upfront Fees LTL  (NC) - CCB,SAR,134649.921,148114.9131
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Deferred finance cost amortization - Loans,Other Overheads - Finance costs,Deferred finance cost amortization - Loans,67501/1061 - Deferred finance cost Amortization - SUKUK,SAR,27826624.87,250439623.8
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Deferred finance cost amortization - Loans,Other Overheads - Finance costs,Deferred finance cost amortization - Loans,67501/1077 - Deferred finance cost Amortization - SUKUK 2,SAR,351643.5413,351643.5413
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Dividend paid - Ordinary shares,Dividend paid,Dividend paid - Ordinary shares,91101/0000 - Other,SAR,147671512.9,147671512.9
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Exchange gains / losses ,Other Overheads - Finance costs,Exchange gains / losses - Realized,67601/0000 - Other,SAR,-59165.11849,130575.5209
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,Interest / commission  expenses - Lease liability,67105/0000 - Other,SAR,382566.8357,386081.5996
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,Interest / commission  expenses - Long term loans,67101/1061 - Sukuk - 2028,SAR,40991103.53,45090213.88
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,Interest / commission  expenses - Long term loans,67101/1077 - SUKUK 2,SAR,2316480526,20848324734
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,101.2348893,111.3583782
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,9724.955117,9724.955117
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Events,65506/0000 - Other,SAR,15412.95512,15412.95512
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Gifts and Donations,65505/0000 - Other,SAR,147.2172352,147.2172352
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,3665506.14,32989555.26
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,27865.80341,30652.38375
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,119295.9578,1073663.62
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,27820.15081,30602.16589
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,32534.8088,32534.8088
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,1665.140634,14986.26571
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,650705.2154,5856346.939
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,227132.2487,249845.4735
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,104739.1562,942652.4057
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/0000 - Other,SAR,1444.883303,1589.371634
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,8560.951526,10671.54399
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,17758.193,24504.0342
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,1849.486715,1849.486715
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,32428.2304,236154.1813
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,37018.32136,36413.79138
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1003 - Business Travel - Other travel expenses,SAR,1014.631957,5445.493716
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 1,Solar Power 2,Exchange gains / losses ,Other Overheads - Finance costs,Exchange gains / losses - Realized,67601/0000 - Other,SAR,12216.99461,12216.99461
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 12,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,8938.631957,8938.631957
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 22,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,8812.190305,79309.71275
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 186,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,33435.45628,36779.00191
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 183,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,1356127.792,1356127.792
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 23,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,314550.9785,2830958.806
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 26,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,488714.0126,537585.4138
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 32,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,76673.85996,76673.85996
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 35,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,21579.37672,194214.3905
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 37,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,37803.79174,41584.17092
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 39,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,131058.5763,131058.5763
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 42,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,664474.5742,5980271.168
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 237,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,1015489.045,1117037.949
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 246,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,395954.3887,395954.3887
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 247,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,221014.2221,1989127.999
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 248,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,25764183.97,28340602.36
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 249,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,12587.73908,12587.73908
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 250,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,121979.8384,1097818.546
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 252,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,7686.554758,8455.210233
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 45,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,44354227.38,399188046.4
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 51,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,294277.4237,323705.1661
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 52,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,304950.5925,304950.5925
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 53,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,36820.42639,331383.8375
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 55,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,1331.513465,1464.664811
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 259,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,2343.4614,2343.4614
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 260,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,9296.377917,83667.40126
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 65,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,20033.67118,22037.0383
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 97,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,347529.1517,3127762.365
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 117,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,751177.7334,826295.5067
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 118,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,1987712.509,1987712.509
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 123,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,11623.68881,104613.1993
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 124,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,16260.36266,17886.39892
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 126,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,75550.80431,75550.80431
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 222,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,48467.04997,436203.4497
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 148,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,311124.8654,342237.3519
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 152,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,472560.0404,472560.0404
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 154,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,117435.6119,1056920.507
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 231,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,13797373.32,15177110.65
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 241,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,5615.177439,5615.177439
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 356,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,197105.3321,1773947.989
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 290,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,1273.685817,1401.054399
24-Oct,Corporate & Hold Co - BL,8601,Office of the CFO,Project 162,Intercompany 182,Interest / commission  expenses - Lease & loans,Other Overheads - Finance costs,LG LC commission,67131/0000 - Other,SAR,150986.86,150986.86
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Audit related consultancy,63101/0000 - Other,SAR,133138.839,1198249.551
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Audit related consultancy,63101/1001 - Annual audit fees  - SOCPA,SAR,398563.7235,438420.0959
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Audit related consultancy,63101/1003 - Quarterly audit review fees,SAR,1678374.932,1678374.932
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Audit related consultancy,63101/1006 - Audit Fee,SAR,243727.5583,2193548.025
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Other finance related consultancy,63103/1001 - Other finance related consultancy,SAR,3646.117594,32815.05835
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Consultancy,Other Overheads - Consultancy,Other finance related consultancy,63103/1004 - Quarterly Reviews,SAR,733.3303411,806.6633752
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Entertainment,65503/0000 - Other,SAR,2542.691203,22884.22083
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Media and promotions,Other Overheads - G&A costs,Gifts and Donations,65505/0000 - Other,SAR,1211.849192,10906.64273
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Seconded staff cost and Allocations,Other Overheads - Staff,ESR Cost allocation - Staff costs,61405/0000 - Other,SAR,5923.990126,53315.91113
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,End of Service Benefit,61201/0000 - Other,SAR,70831.30162,77914.43178
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Social Insurance,61202/0000 - Other,SAR,56457.22172,56457.22172
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1001 - Housing Allowance,SAR,246536.8905,271190.5795
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1002 - Transportation Allowance,SAR,73959.97217,73959.97217
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1003 - Home Travel Allowance,SAR,59580.27092,536222.4382
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Allowances,61105/1012 - Other Allowance,SAR,2102798.779,2313078.657
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Basic Salary,61101/0000 - Other,SAR,927446.693,1020191.362
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff costs ,Other Overheads - Staff,Staff costs - Bonus,61104/0000 - Other,SAR,418758.7702,418758.7702
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Flexi Benefit,61309/0000 - Other,SAR,117831.5799,129614.7379
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Other staff cost,61305/1101 - Professional Membership Fee,SAR,9473.031418,10380.71544
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,"Resident permit, visa costs and travelling & Other Visa Related Cost",61304/1002 - Visa Cost      ,SAR,60543.8073,174927.6493
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1001 - Medical insurance,SAR,863709.2864,6697671.886
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Staff insurance and other staff related costs,Other Overheads - Staff,Staff insurance,61301/1002 - Life insurance,SAR,22321.55296,22321.55296
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Translations and Government fees   ,Other Overheads - G&A costs,Journal and magazines,65611/0000 - Other,SAR,165.1705566,165.1705566
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Other expenses,65404/0000 - Other,SAR,4039.497307,4039.497307
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1001 - Business Travel - Boarding & Lodging,SAR,3572.270197,3572.270197
24-Oct,Corporate & Hold Co - BL,8611,Financial Controls,Project 1,Intercompany 182,Travel and transport,Other Overheads - G&A costs,Travel and transport,65401/1002 - Business Travel - Air fare,SAR,3943.635548,35492.71993
